solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverMemOut, SolverNodes, SolverSatisfiable, SolverSetupTime, SolverSolutionsFound, SolverSolveTime, SolverTimeOut, SolverTotalTime, TotalTime
minionseq, 10, 026, NA, NA, 0, 0, 3.454, NA, 901100, 1, 0.001254, 41767, 12.0268, 0, 12.7133, 16.1673
minionseq, 10, 027, NA, NA, 0, 0, 3.285, NA, 891309, 1, 0.000678, 44597, 9.68812, 0, 10.3643, 13.6493
minionseq, 10, 028, NA, NA, 0, 0, 3.44, NA, 866108, 1, 0.001811, 46031, 8.98692, 0, 9.65271, 13.09271
minionseq, 10, 029, NA, NA, 0, 0, 3.371, NA, 825166, 1, 0.00162, 45814, 10.6953, 0, 11.4079, 14.7789
minionseq, 10, 030, NA, NA, 0, 0, 3.394, NA, 769117, 1, 0.000579, 43837, 7.4846, 0, 8.13255, 11.52655
minionseq, 10, 031, NA, NA, 0, 0, 3.432, NA, 699983, 1, 0, 40194, 7.26547, 0, 7.98175, 11.41375
minionseq, 10, 032, NA, NA, 0, 0, 2.961, NA, 619583, 1, 0.00045, 35164, 5.38413, 0, 5.8476, 8.8086
minionseq, 10, 033, NA, NA, 0, 0, 3.487, NA, 531610, 1, 0.001758, 29200, 6.38959, 0, 7.1112, 10.5982
minionseq, 10, 034, NA, NA, 0, 0, 3.495, NA, 440212, 1, 0.001466, 22886, 6.00124, 0, 6.72305, 10.21805
minionseq, 10, 035, NA, NA, 0, 0, 5.162, NA, 350144, 1, 0.001632, 16825, 5.04634, 0, 5.78559, 10.94759
minionseq, 10, 036, NA, NA, 0, 0, 3.635, NA, 266646, 1, 0.000345, 11525, 3.61717, 0, 4.37111, 8.00611
minionseq, 10, 037, NA, NA, 0, 0, 3.94, NA, 191279, 1, 0.000306, 7305, 2.61683, 0, 3.34829, 7.28829
minionseq, 10, 038, NA, NA, 0, 0, 4.423, NA, 122453, 1, 0.001752, 4249, 1.33005, 0, 1.91803, 6.34103
minionseq, 10, 039, NA, NA, 0, 0, 6.229, NA, 67566, 1, 0.000194, 2244, 0.93295, 0, 1.63885, 7.86785
minionseq, 10, 040, NA, NA, 0, 0, 5.31, NA, 27553, 1, 0.001446, 1061, 0.385998, 0, 1.04644, 6.356439999999999
minionseq, 10, 041, NA, NA, 0, 0, 3.929, NA, 3991, 1, 0, 440, 0.038843, 0, 0.403299, 4.332299
minionseq, 10, 042, NA, NA, 0, 0, 4.28, NA, 942, 1, 0.000189, 155, 0.008999, 0, 0.270787, 4.550787000000001
minionseq, 10, 043, NA, NA, 0, 0, 2.556, NA, 160, 1, 0, 44, 0.001357, 0, 0.081419, 2.637419
minionseq, 10, 044, NA, NA, 0, 0, 1.963, NA, 18, 1, 0.000262, 9, 0.000177, 0, 0.005392, 1.9683920000000001
minionseq, 10, 045, NA, NA, 0, 0, 3.193, NA, 1, 1, 4.5e-05, 1, 4e-05, 0, 0.001089, 3.194089
minionseq, 11, 000, NA, NA, 0, 0, 3.737, NA, 1, 1, 4.7e-05, 1, 4.4e-05, 0, 0.001119, 3.738119
minionseq, 11, 001, NA, NA, 0, 0, 3.5, NA, 4, 1, 8.5e-05, 2, 2.6e-05, 0, 0.001141, 3.501141
minionseq, 11, 002, NA, NA, 0, 0, 4.208, NA, 20, 1, 5.1e-05, 5, 0.000179, 0, 0.003668, 4.211668
minionseq, 11, 003, NA, NA, 0, 0, 4.025, NA, 59, 1, 0.000236, 10, 0.000557, 0, 0.031395, 4.056395
minionseq, 11, 004, NA, NA, 0, 0, 5.301, NA, 199, 1, 0.000461, 20, 0.00175, 0, 0.106104, 5.407104
minionseq, 11, 005, NA, NA, 0, 0, 7.654, NA, 496, 1, 0.000946, 36, 0.006818, 0, 0.426183, 8.080183
minionseq, 11, 006, NA, NA, 0, 0, 9.73, NA, 33465, 1, 0.002216, 65, 0.840192, 0, 2.08858, 11.81858
minionseq, 11, 007, NA, NA, 0, 0, 8.006, NA, 100510, 1, 0.001825, 110, 2.36637, 0, 3.64188, 11.64788
minionseq, 11, 008, NA, NA, 0, 0, 8.868, NA, 201657, 1, 0.000906, 185, 4.64456, 0, 5.97327, 14.841270000000002
minionseq, 11, 009, NA, NA, 0, 0, 4.734, NA, 372547, 1, 0.001153, 300, 7.98847, 0, 9.3268, 14.0608
minionseq, 11, 010, NA, NA, 0, 0, 5.389, NA, 512074, 1, 0.001421, 477, 10.7257, 0, 11.9986, 17.3876
minionseq, 11, 011, NA, NA, 0, 0, 5.91, NA, 663450, 1, 0.002197, 738, 14.4795, 0, 15.7882, 21.6982
minionseq, 11, 012, NA, NA, 0, 0, 6.091, NA, 842040, 1, 0.002105, 1127, 18.0061, 0, 19.2526, 25.343600000000002
minionseq, 11, 013, NA, NA, 0, 0, 5.973, NA, 1048382, 1, 0.002273, 1682, 22.829, 0, 24.0953, 30.0683
minionseq, 11, 014, NA, NA, 0, 0, 6.398, NA, 1280054, 1, 0, 2477, 28.5227, 0, 29.792, 36.19
minionseq, 11, 015, NA, NA, 0, 0, 5.437, NA, 1537586, 1, 0.002164, 3584, 34.1339, 0, 35.366, 40.803
minionseq, 11, 016, NA, NA, 0, 0, 4.803, NA, 1819390, 1, 0.001031, 5134, 41.9846, 0, 43.2692, 48.072199999999995
minionseq, 11, 017, NA, NA, 0, 0, 6.6, NA, 2128415, 1, 0.002266, 7240, 50.3533, 0, 51.6895, 58.289500000000004
minionseq, 11, 018, NA, NA, 0, 0, 6.567, NA, 2461293, 1, 0.002323, 10100, 57.654, 0, 58.9637, 65.5307
minionseq, 11, 019, NA, NA, 0, 0, 5.342, NA, 2814189, 1, 0.002157, 13915, 65.1185, 0, 66.2998, 71.6418
minionseq, 11, 020, NA, NA, 0, 0, 6.514, NA, 3181506, 1, 0.002473, 18976, 71.8537, 0, 73.1854, 79.6994
minionseq, 11, 021, NA, NA, 0, 0, 4.872, NA, 3559066, 1, 0.002188, 25563, 81.3207, 0, 82.599, 87.471
minionseq, 11, 022, NA, NA, 0, 0, 6.746, NA, 3943802, 1, 0.002361, 34017, 90.6277, 0, 91.8684, 98.61439999999999
minionseq, 11, 023, NA, NA, 0, 0, 6.27, NA, 4329786, 1, 0.002064, 44640, 102.574, 0, 103.861, 110.131
minionseq, 11, 024, NA, NA, 0, 0, 4.781, NA, 4710934, 1, 0.002129, 57739, 102.235, 0, 103.402, 108.183
minionseq, 11, 025, NA, NA, 0, 0, 8.915, NA, 5080605, 1, 0, 73421, 117.148, 0, 118.404, 127.31899999999999
minionseq, 11, 026, NA, NA, 0, 0, 5.316, NA, 5429790, 1, 0.001049, 91706, 129.382, 0, 130.688, 136.004
minionseq, 11, 027, NA, NA, 0, 0, 5.389, NA, 5750467, 1, 0.001659, 112369, 128.95, 0, 130.226, 135.615
minionseq, 11, 028, NA, NA, 0, 0, 8.25, NA, 6034101, 1, 0.001083, 134995, 136.479, 0, 137.709, 145.959
minionseq, 11, 029, NA, NA, 0, 0, 4.779, NA, 6272250, 1, 0.000685, 158843, 145.289, 0, 146.471, 151.25
minionseq, 11, 030, NA, NA, 0, 0, 5.13, NA, 6455764, 1, 0.000542, 182924, 143.551, 0, 144.803, 149.933
minionseq, 11, 031, NA, NA, 0, 0, 5.389, NA, 6575801, 1, 0.00214, 206000, 138.443, 0, 139.56, 144.949
minionseq, 11, 032, NA, NA, 0, 0, 5.738, NA, 6624101, 1, 0.001108, 226726, 140.024, 0, 141.239, 146.977
minionseq, 11, 033, NA, NA, 0, 0, 8.111, NA, 6593642, 1, 0.001223, 243633, 144.538, 0, 145.853, 153.964
minionseq, 11, 034, NA, NA, 0, 0, 7.131, NA, 6478988, 1, 0.001034, 255287, 138.434, 0, 139.68, 146.811
minionseq, 11, 035, NA, NA, 0, 0, 4.581, NA, 6277243, 1, 0.002098, 260495, 131.206, 0, 132.484, 137.065
minionseq, 11, 036, NA, NA, 0, 0, 6.735, NA, 5988512, 1, 0.002171, 258437, 118.416, 0, 119.681, 126.416
minionseq, 11, 037, NA, NA, 0, 0, 4.686, NA, 5617036, 1, 0.000719, 248816, 114.072, 0, 115.347, 120.03299999999999
minionseq, 11, 038, NA, NA, 0, 0, 6.646, NA, 5170342, 1, 0.001685, 231917, 101.287, 0, 102.522, 109.168
minionseq, 11, 039, NA, NA, 0, 0, 5.561, NA, 4660686, 1, 0.002437, 208703, 90.6835, 0, 91.9467, 97.5077
minionseq, 11, 040, NA, NA, 0, 0, 7.536, NA, 4105937, 1, 0.002314, 180729, 78.2562, 0, 79.5183, 87.0543
minionseq, 11, 041, NA, NA, 0, 0, 7.343, NA, 3525149, 1, 0.002309, 150024, 62.6271, 0, 63.9136, 71.2566
minionseq, 11, 042, NA, NA, 0, 0, 8.541, NA, 2940304, 1, 0.001026, 118859, 53.8209, 0, 55.1086, 63.64960000000001
minionseq, 11, 043, NA, NA, 0, 0, 5.946, NA, 2375076, 1, 0.001141, 89438, 42.5597, 0, 43.8709, 49.8169
minionseq, 11, 044, NA, NA, 0, 0, 5.278, NA, 1851924, 1, 0.002792, 63590, 32.841, 0, 34.1815, 39.4595
minionseq, 11, 045, NA, NA, 0, 0, 5.117, NA, 1390354, 1, 0.000777, 42483, 22.4843, 0, 23.6449, 28.7619
minionseq, 11, 046, NA, NA, 0, 0, 7.107, NA, 991299, 1, 0.001647, 26505, 16.96, 0, 18.2322, 25.339199999999998
minionseq, 11, 047, NA, NA, 0, 0, 6.43, NA, 645169, 1, 0.001183, 15335, 10.1274, 0, 11.2891, 17.719099999999997
minionseq, 11, 048, NA, NA, 0, 0, 9.031, NA, 370825, 1, 0.002225, 8157, 6.05133, 0, 7.24841, 16.27941
minionseq, 11, 049, NA, NA, 0, 0, 7.074, NA, 178484, 1, 0.00125, 3945, 2.90665, 0, 4.08357, 11.15757
minionseq, 11, 050, NA, NA, 0, 0, 11.106, NA, 59318, 1, 0.002193, 1709, 0.928366, 0, 1.97727, 13.08327
minionseq, 11, 051, NA, NA, 0, 0, 6.036, NA, 6789, 1, 0, 649, 0.071109, 0, 0.586455, 6.6224549999999995
minionseq, 11, 052, NA, NA, 0, 0, 6.483, NA, 1377, 1, 0.000629, 209, 0.013655, 0, 0.370744, 6.853744
minionseq, 11, 053, NA, NA, 0, 0, 5.638, NA, 202, 1, 0.000449, 54, 0.001891, 0, 0.112622, 5.750622
minionseq, 11, 054, NA, NA, 0, 0, 4.3, NA, 20, 1, 7.7e-05, 10, 0.00019, 0, 0.007256, 4.307256
minionseq, 11, 055, NA, NA, 0, 0, 3.855, NA, 1, 1, 1.3e-05, 1, 1.1e-05, 0, 0.000916, 3.855916
minionseq, 12, 000, NA, NA, 0, 0, 5.75, NA, 1, 1, 4.2e-05, 1, 4.6e-05, 0, 0.001039, 5.751039
minionseq, 12, 001, NA, NA, 0, 0, 5.709, NA, 4, 1, 6.8e-05, 2, 6.3e-05, 0, 0.001133, 5.710133
minionseq, 12, 002, NA, NA, 0, 0, 6.643, NA, 20, 1, 0.000268, 5, 8.7e-05, 0, 0.003467, 6.6464669999999995
minionseq, 12, 003, NA, NA, 0, 0, 5.377, NA, 59, 1, 0, 10, 0.000476, 0, 0.029368, 5.406368
minionseq, 12, 004, NA, NA, 0, 0, 6.778, NA, 199, 1, 0.000488, 20, 0.001762, 0, 0.104663, 6.882663
minionseq, 12, 005, NA, NA, 0, 0, 8.552, NA, 465, 1, 0.000763, 36, 0.005796, 0, 0.332291, 8.884291
minionseq, 12, 006, NA, NA, 0, 0, 15.528, NA, 48679, 1, 0.003095, 65, 1.39885, 0, 3.3803, 18.9083
minionseq, 12, 007, NA, NA, 0, 0, 12.056, NA, 193079, 1, 0.002552, 110, 5.62077, 0, 7.71269, 19.76869
minionseq, 12, 008, NA, NA, 0, 0, 12.207, NA, 479005, 1, 0.00293, 185, 12.8556, 0, 14.991, 27.198
minionseq, 12, 009, NA, NA, 0, 0, 10.557, NA, 875584, 1, 0.003369, 300, 22.6413, 0, 24.9187, 35.4757
minionseq, 12, 010, NA, NA, 0, 0, 8.516, NA, 1491199, 1, 0.003111, 481, 36.1987, 0, 38.4578, 46.9738
minionseq, 12, 011, NA, NA, 0, 0, 9.918, NA, 2039561, 1, 0.000947, 748, 49.092, 0, 51.2742, 61.1922
minionseq, 12, 012, NA, NA, 0, 0, 10.527, NA, 2660264, 1, 0.002115, 1151, 62.5532, 0, 64.7539, 75.2809
minionseq, 12, 013, NA, NA, 0, 0, 10.87, NA, 3407276, 1, 0.003314, 1732, 81.7333, 0, 83.968, 94.83800000000001
minionseq, 12, 014, NA, NA, 0, 0, 9.315, NA, 4284770, 1, 0.002311, 2577, 105.305, 0, 107.437, 116.752
minionseq, 12, 015, NA, NA, 0, 0, 11.658, NA, 5303222, 1, 0.002704, 3768, 131.687, 0, 133.93, 145.588
minionseq, 12, 016, NA, NA, 0, 0, 7.351, NA, 6461959, 1, 0.000908, 5450, 159.494, 0, 161.681, 169.032
minionseq, 12, 017, NA, NA, 0, 0, 9.339, NA, 7770184, 1, 0.002009, 7766, 193.815, 0, 196.099, 205.438
minionseq, 12, 018, NA, NA, 0, 0, 6.845, NA, 9227254, 1, 0.003199, 10976, 217.716, 0, 219.768, 226.613
minionseq, 12, 019, NA, NA, 0, 0, 9.092, NA, 10843921, 1, 0.002588, 15312, 277.849, 0, 280.035, 289.127
minionseq, 12, 020, NA, NA, 0, 0, 7.011, NA, 12613786, 1, 0.00295, 21171, 292.971, 0, 295.128, 302.139
minionseq, 12, 021, NA, NA, 0, 0, 9.552, NA, 14529177, 1, 0.002138, 28973, 381.638, 0, 384.067, 393.619
minionseq, 12, 022, NA, NA, 0, 0, 7.748, NA, 16579386, 1, 0.001879, 39338, 408.532, 0, 410.568, 418.316
minionseq, 12, 023, NA, NA, 0, 0, 11.074, NA, 18753249, 1, 0.002994, 52919, 472.932, 0, 475.158, 486.232
minionseq, 12, 024, NA, NA, 0, 0, 8.826, NA, 21035865, 1, 0.001967, 70657, 541.149, 0, 543.266, 552.092
minionseq, 12, 025, NA, NA, 0, 0, 9.559, NA, 23412634, 1, 0.002326, 93482, 606.298, 0, 608.597, 618.156
minionseq, 12, 026, NA, NA, 0, 0, 10.296, NA, 25862615, 1, 0.00293, 122650, 639.959, 0, 642.047, 652.3430000000001
minionseq, 12, 027, NA, NA, 0, 0, 9.169, NA, 28367881, 1, 0.001517, 159379, 690.041, 0, 692.348, 701.5169999999999
minionseq, 12, 028, NA, NA, 0, 0, 7.156, NA, 30901436, 1, 0.00179, 205068, 735.683, 0, 737.544, 744.6999999999999
minionseq, 12, 029, NA, NA, 0, 0, 8.786, NA, 33430132, 1, 0.001958, 260922, 806.866, 0, 808.997, 817.7829999999999
minionseq, 12, 030, NA, NA, 0, 0, 10.26, NA, 35918664, 1, 0.000729, 328043, 829.683, 0, 831.769, 842.029
minionseq, 12, 031, NA, NA, 0, 0, 7.959, NA, 38332680, 1, 0.003178, 406988, 895.74, 0, 898.053, 906.012
minionseq, 12, 032, NA, NA, 0, 0, 8.944, NA, 40635086, 1, 0.003393, 497946, 928.764, 0, 931.029, 939.973
minionseq, 12, 033, NA, NA, 0, 0, 9.055, NA, 42787956, 1, 0.002904, 600332, 983.801, 0, 985.883, 994.938
minionseq, 12, 034, NA, NA, 0, 0, 8.021, NA, 44747195, 1, 0.00189, 712814, 989.842, 0, 992.011, 1000.0319999999999
minionseq, 12, 035, NA, NA, 0, 0, 9.914, NA, 46466661, 1, 0.003517, 833046, 1054.84, 0, 1057.07, 1066.984
minionseq, 12, 036, NA, NA, 0, 0, 10.369, NA, 47897763, 1, 0.002093, 957754, 1050.6, 0, 1052.81, 1063.1789999999999
minionseq, 12, 037, NA, NA, 0, 0, 7.181, NA, 48994367, 1, 0.00139, 1082618, 1061.37, 0, 1063.4, 1070.5810000000001
minionseq, 12, 038, NA, NA, 0, 0, 11.119, NA, 49710917, 1, 0.003516, 1202737, 1139.01, 0, 1141.29, 1152.4089999999999
minionseq, 12, 039, NA, NA, 0, 0, 8.281, NA, 50006838, 1, 0.002401, 1312433, 1076.64, 0, 1078.85, 1087.1309999999999
minionseq, 12, 040, NA, NA, 0, 0, 10.73, NA, 49845799, 1, 0.00312, 1405748, 1045.92, 0, 1048.08, 1058.81
minionseq, 12, 041, NA, NA, 0, 0, 9.837, NA, 49198706, 1, 0.003763, 1476811, 1026.84, 0, 1029.07, 1038.907
minionseq, 12, 042, NA, NA, 0, 0, 8.712, NA, 48045060, 1, 0.002981, 1520435, 993.009, 0, 995.283, 1003.995
minionseq, 12, 043, NA, NA, 0, 0, 7.738, NA, 46380158, 1, 0.002957, 1532418, 901.007, 0, 903.134, 910.8720000000001
minionseq, 12, 044, NA, NA, 0, 0, 6.946, NA, 44211400, 1, 0.002995, 1510261, 890.124, 0, 892.223, 899.169
minionseq, 12, 045, NA, NA, 0, 0, 9.796, NA, 41567828, 1, 0.002705, 1453332, 800.335, 0, 802.477, 812.273
minionseq, 12, 046, NA, NA, 0, 0, 8.662, NA, 38498256, 1, 0.003173, 1363362, 753.363, 0, 755.529, 764.191
minionseq, 12, 047, NA, NA, 0, 0, 8.558, NA, 35072748, 1, 0.00201, 1244394, 669.365, 0, 671.429, 679.987
minionseq, 12, 048, NA, NA, 0, 0, 9.753, NA, 31377112, 1, 0.003088, 1102583, 629.747, 0, 631.882, 641.635
minionseq, 12, 049, NA, NA, 0, 0, 9.084, NA, 27517908, 1, 0.001962, 945877, 535.386, 0, 537.514, 546.598
minionseq, 12, 050, NA, NA, 0, 0, 9.476, NA, 23612007, 1, 0.003004, 783284, 466.274, 0, 468.393, 477.86899999999997
minionseq, 12, 051, NA, NA, 0, 0, 7.433, NA, 19777982, 1, 0.002905, 623990, 394.65, 0, 396.688, 404.121
minionseq, 12, 052, NA, NA, 0, 0, 9.33, NA, 16134188, 1, 0.001012, 476398, 326.675, 0, 328.839, 338.169
minionseq, 12, 053, NA, NA, 0, 0, 9.871, NA, 12783648, 1, 0.003246, 347139, 255.565, 0, 257.697, 267.568
minionseq, 12, 054, NA, NA, 0, 0, 8.644, NA, 9813555, 1, 0.002474, 240351, 195.473, 0, 197.762, 206.406
minionseq, 12, 055, NA, NA, 0, 0, 10.42, NA, 7281266, 1, 0.002888, 157371, 147.851, 0, 150.047, 160.46699999999998
minionseq, 12, 056, NA, NA, 0, 0, 9.797, NA, 5167420, 1, 0.001569, 96926, 105.969, 0, 108.092, 117.889
minionseq, 12, 057, NA, NA, 0, 0, 9.216, NA, 3400686, 1, 0.000893, 55817, 62.111, 0, 64.0588, 73.2748
minionseq, 12, 058, NA, NA, 0, 0, 10.736, NA, 2015387, 1, 0.002154, 29840, 39.5713, 0, 41.5091, 52.245099999999994
minionseq, 12, 059, NA, NA, 0, 0, 14.656, NA, 1029929, 1, 0.002724, 14678, 18.9623, 0, 20.8265, 35.4825
minionseq, 12, 060, NA, NA, 0, 0, 10.026, NA, 439477, 1, 0.00195, 6567, 8.17624, 0, 10.0108, 20.0368
minionseq, 12, 061, NA, NA, 0, 0, 12.117, NA, 127580, 1, 0.003006, 2631, 2.20849, 0, 3.88287, 15.999870000000001
minionseq, 12, 062, NA, NA, 0, 0, 11.232, NA, 11745, 1, 0.000336, 923, 0.140773, 0, 0.892785, 12.124785
minionseq, 12, 063, NA, NA, 0, 0, 8.657, NA, 1931, 1, 0.000637, 274, 0.021899, 0, 0.522908, 9.179908
minionseq, 12, 064, NA, NA, 0, 0, 6.507, NA, 249, 1, 0.000486, 65, 0.002501, 0, 0.158743, 6.665743
minionseq, 12, 065, NA, NA, 0, 0, 5.725, NA, 22, 1, 0.000262, 11, 0.000217, 0, 0.009819, 5.734819
minionseq, 12, 066, NA, NA, 0, 0, 5.221, NA, 1, 1, 4.4e-05, 1, 4.2e-05, 0, 0.001092, 5.222092
minionseq, 13, 000, NA, NA, 0, 0, 6.828, NA, 1, 1, 4.7e-05, 1, 4.9e-05, 0, 0.001117, 6.829117
minionseq, 13, 001, NA, NA, 0, 0, 8.591, NA, 4, 1, 0.000177, 2, 5.4e-05, 0, 0.001299, 8.592298999999999
minionseq, 13, 002, NA, NA, 0, 0, 7.404, NA, 20, 1, 0.000214, 5, 0.000122, 0, 0.003681, 7.407681
minionseq, 13, 003, NA, NA, 0, 0, 6.695, NA, 59, 1, 0, 10, 0.000484, 0, 0.03124, 6.726240000000001
minionseq, 13, 004, NA, NA, 0, 0, 9.182, NA, 199, 1, 0.000398, 20, 0.00189, 0, 0.105059, 9.287059000000001
minionseq, 13, 005, NA, NA, 0, 0, 9.444, NA, 465, 1, 0.000709, 36, 0.005081, 0, 0.294142, 9.738142000000002
minionseq, 13, 006, NA, NA, 0, 0, 19.423, NA, 41991, 1, 0.004187, 65, 1.48168, 0, 4.51789, 23.94089
minionseq, 13, 007, NA, NA, 0, 0, 21.174, NA, 374955, 1, 0.002894, 110, 11.7995, 0, 15.0594, 36.2334
minionseq, 13, 008, NA, NA, 0, 0, 20.519, NA, 947759, 1, 0.002053, 185, 30.006, 0, 33.4731, 53.9921
minionseq, 13, 009, NA, NA, 0, 0, 13.344, NA, 2137373, 1, 0.004083, 300, 60.4335, 0, 64.0251, 77.36909999999999
minionseq, 13, 010, NA, NA, 0, 0, 17.016, NA, 3588838, 1, 0.000894, 481, 97.4278, 0, 100.95, 117.96600000000001
minionseq, 13, 011, NA, NA, 0, 0, 13.536, NA, 5794865, 1, 0.002552, 752, 151.674, 0, 154.994, 168.53
minionseq, 13, 012, NA, NA, 0, 0, 10.47, NA, 7916655, 1, 0.003378, 1161, 214.294, 0, 217.628, 228.09799999999998
minionseq, 13, 013, NA, NA, 0, 0, 11.203, NA, 10386929, 1, 0.00404, 1756, 272.53, 0, 275.929, 287.13199999999995
minionseq, 13, 014, NA, NA, 0, 0, 10.744, NA, 13382767, 1, 0.003095, 2627, 355.021, 0, 358.564, 369.308
minionseq, 13, 015, NA, NA, 0, 0, 11.573, NA, 16980711, 1, 0.003057, 3868, 434.601, 0, 438.123, 449.69599999999997
minionseq, 13, 016, NA, NA, 0, 0, 11.849, NA, 21226857, 1, 0.00425, 5634, 525.035, 0, 528.439, 540.288
minionseq, 13, 017, NA, NA, 0, 0, 9.936, NA, 26181143, 1, 0.00382, 8098, 597.987, 0, 601.268, 611.2040000000001
minionseq, 13, 018, NA, NA, 0, 0, 14.114, NA, 31885606, 1, 0.004055, 11526, 793.086, 0, 796.544, 810.658
minionseq, 13, 019, NA, NA, 0, 0, 13.13, NA, 38384819, 1, 0.003182, 16216, 913.53, 0, 917.038, 930.168
minionseq, 13, 020, NA, NA, 0, 0, 13.415, NA, 45710844, 1, 0.003761, 22632, 1072.85, 0, 1076.41, 1089.825
minionseq, 13, 021, NA, NA, 0, 0, 14.879, NA, 53924057, 1, 0.002409, 31266, 1230.23, 0, 1233.59, 1248.4689999999998
minionseq, 13, 022, NA, NA, 0, 0, 15.977, NA, 63032492, 1, 0.00419, 42845, 1389.88, 0, 1393.37, 1409.347
minionseq, 13, 023, NA, NA, 0, 0, 11.632, NA, 73052796, 1, 0.003286, 58213, 1563.32, 0, 1566.7, 1578.332
minionseq, 13, 024, NA, NA, 0, 0, 9.993, NA, 83980504, 1, 0.004127, 78531, 1759.86, 0, 1763.23, 1773.223
minionseq, 13, 025, NA, NA, 0, 0, 13.712, NA, 95796927, 1, 0.004217, 105137, 2058.35, 0, 2061.83, 2075.542
minionseq, 13, 026, NA, NA, 0, 0, 13.908, NA, 108462906, 1, 0.00312, 139867, 2323.84, 0, 2327.24, 2341.1479999999997
minionseq, 13, 027, NA, NA, 0, 0, 12.535, NA, 121946672, 1, 0.004136, 184814, 2501.54, 0, 2505.03, 2517.565
minionseq, 13, 028, NA, NA, 0, 0, 12.446, NA, 136201553, 1, 0.002162, 242710, 2839.63, 0, 2842.99, 2855.4359999999997
minionseq, 13, 029, NA, NA, 0, 0, 16.23, NA, 151174320, 1, 0.004176, 316693, 3112.31, 0, 3115.82, 3132.05
minionseq, 13, 030, NA, NA, 0, 0, 15.357, NA, 166789460, 1, 0.003491, 410669, 3469.24, 0, 3472.61, 3487.967
minionseq, 13, 031, NA, NA, 0, 0, 13.518, NA, 182953059, 1, 0.00239, 528943, 3745.58, 0, 3749.01, 3762.5280000000002
minionseq, 13, 032, NA, NA, 0, 0, 17.145, NA, 199552088, 1, 0.004376, 676748, 4084.49, 0, 4088.05, 4105.195000000001
minionseq, 13, 033, NA, NA, 0, 0, 9.974, NA, 216474679, 1, 0.003154, 859401, 4454.97, 0, 4458.37, 4468.344
minionseq, 13, 034, NA, NA, 0, 0, 9.897, NA, 233579484, 1, 0.001533, 1082745, 4764.49, 0, 4767.69, 4777.5869999999995
minionseq, 13, 035, NA, NA, 0, 0, 14.824, NA, 250716913, 1, 0.003213, 1352295, 5111.65, 0, 5115.06, 5129.884
minionseq, 13, 036, NA, NA, 0, 0, 10.223, NA, 267721779, 1, 0.003028, 1673211, 5397.33, 0, 5400.94, 5411.163
minionseq, 13, 037, NA, NA, 0, 0, 13.446, NA, 284418782, 1, 0.003836, 2049259, 5799.74, 0, 5803.33, 5816.776
minionseq, 13, 038, NA, NA, 0, 0, 11.487, NA, 300613586, 1, 0.003051, 2483103, 6027.07, 0, 6030.37, 6041.857
minionseq, 13, 039, NA, NA, 0, 0, 9.843, NA, 316101388, 1, 0.003078, 2975033, 6404.65, 0, 6408.07, 6417.913
minionseq, 13, 040, NA, NA, 0, 0, 10.111, NA, 330658213, 1, 0.00294, 3522944, 6615.51, 0, 6618.8, 6628.911
minionseq, 13, 041, NA, NA, 0, 0, 13.1, NA, 344050357, 1, 0.001969, 4121303, 6867.9, 0, 6871.32, 6884.42
minionseq, 13, 042, NA, NA, 0, 0, 13.085, NA, 356037505, 1, 0.003127, 4761111, 7050.31, 0, 7053.69, 7066.775
minionseq, 13, 043, NA, NA, 0, 0, 10.813, NA, 366372302, 1, 0.004178, 5429597, 7113.67, 0, 7116.93, 7127.743
minionseq, 13, 044, NA, NA, 0, 0, 12.909, NA, 374799814, 1, 0.004108, 6110716, 7267.11, 0, 7270.49, 7283.398999999999
minionseq, 13, 045, NA, NA, 0, 0, 13.427, NA, 381069172, 1, 0.003046, 6784483, 7296.27, 0, 7299.7, 7313.1269999999995
minionseq, 13, 046, NA, NA, 0, 0, 11.511, NA, 384935126, 1, 0.004219, 7428206, 7253.78, 0, 7257.11, 7268.621
minionseq, 13, 047, NA, NA, 0, 0, 13.189, NA, 386172858, 1, 0.004181, 8016965, 7269.1, 0, 7272.47, 7285.659000000001
minionseq, 13, 048, NA, NA, 0, 0, 10.916, NA, 384589588, 1, 0.002982, 8524953, 7045.22, 0, 7048.69, 7059.606
minionseq, 13, 049, NA, NA, 0, 0, 9.996, NA, 380032991, 1, 0.003893, 8926906, 6857.17, 0, 6860.42, 6870.416
minionseq, 13, 050, NA, NA, 0, 0, 10.19, NA, 372394059, 1, 0.002386, 9199759, 6510.38, 0, 6513.84, 6524.03
minionseq, 13, 051, NA, NA, 0, 0, 13.909, NA, 361628920, 1, 0.004081, 9324202, 6357.89, 0, 6361.3, 6375.209
minionseq, 13, 052, NA, NA, 0, 0, 13.605, NA, 347767943, 1, 0.003864, 9286704, 5950.05, 0, 5953.36, 5966.964999999999
minionseq, 13, 053, NA, NA, 0, 0, 14.679, NA, 330923094, 1, 0.003131, 9080954, 5595.68, 0, 5599.26, 5613.939
minionseq, 13, 054, NA, NA, 0, 0, 11.92, NA, 311306825, 1, 0.002969, 8708767, 5170.25, 0, 5173.64, 5185.56
minionseq, 13, 055, NA, NA, 0, 0, 15.816, NA, 289232353, 1, 0.003363, 8181018, 4709.56, 0, 4712.95, 4728.766
